city;state;country;latitude;longitude;count;
bolivar;pa;us;40,396944;-79,151944;1;
duncannon;pa;us;40,398056;-77,023333;3;
oakdale;pa;us;40,398056;-80,185833;2;
homestead;pa;us;40,405833;-79,912222;1;
west homestead;pa;us;40,405833;-79,912222;1;
east greenville;pa;us;40,406389;-75,502222;1;
temple;pa;us;40,408611;-75,921944;2;
jonestown;pa;us;40,413611;-76,478611;2;
seward;pa;us;40,414167;-79,020278;1;
ontelaunee;pa;us;40,416944;-75,944722;1;
export;pa;us;40,418056;-79,625833;3;
beltzhoover;pa;us;40,419722;-80,002222;1;
forest hills;pa;us;40,419722;-79,850278;2;
monroeville;pa;us;40,421111;-79,788333;6;
greenfield;pa;us;40,421389;-79,943611;1;
duncansville;pa;us;40,423333;-78,434167;3;
pipersville;pa;us;40,425278;-75,139722;2;
bedminster;pa;us;40,425833;-75,179444;1;
hollidaysburg;pa;us;40,427222;-78,389167;1;
murrysville;pa;us;40,428333;-79,697778;4;
blairsville;pa;us;40,431111;-79,261111;1;
bernville;pa;us;40,433333;-76,112500;2;
churchill;pa;us;40,438333;-79,843333;1;
pittsburgh;pa;us;40,440556;-79,996111;101;
blandon;pa;us;40,441111;-75,887222;1;
quakertown;pa;us;40,441667;-75,341944;5;
oakland;pa;us;40,441944;-79,962778;1;
fredericksburg;pa;us;40,443611;-76,428611;2;
leesport;pa;us;40,446944;-75,966667;2;
hereford;pa;us;40,449167;-75,552500;1;
imperial;pa;us;40,449444;-80,244722;1;
fleetwood;pa;us;40,453889;-75,818333;3;
cresson;pa;us;40,459722;-78,591944;1;
slickville;pa;us;40,459722;-79,523333;1;
williamsburg;pa;us;40,461944;-78,200000;2;
mckees rocks;pa;us;40,465556;-80,065833;4;
halifax;pa;us;40,468056;-76,932222;1;
newport;pa;us;40,477778;-77,130833;1;
lyons;pa;us;40,481944;-75,758056;1;
huntingdon;pa;us;40,484722;-78,010556;1;
ebensburg;pa;us;40,485000;-78,725000;1;
saltsburg;pa;us;40,486389;-79,451667;1;
bellevue;pa;us;40,493889;-80,051944;1;
mcveytown;pa;us;40,499167;-77,741667;2;
plum;pa;us;40,500278;-79,749722;3;
erwinna;pa;us;40,500556;-75,073056;2;
loretto;pa;us;40,503056;-78,630556;1;
mertztown;pa;us;40,505833;-75,665833;1;
verona;pa;us;40,506389;-79,843333;2;
ben avon;pa;us;40,508056;-80,083333;1;
moon;pa;us;40,508889;-80,239444;1;
emsworth;pa;us;40,510000;-80,094722;1;
alburtis;pa;us;40,510833;-75,603333;1;
shartlesville;pa;us;40,512778;-76,104722;2;
fox chapel;pa;us;40,513333;-79,880000;1;
macungie;pa;us;40,515833;-75,555556;2;
kutztown;pa;us;40,517222;-75,777778;3;
altoona;pa;us;40,518611;-78,395000;13;
oakmont;pa;us;40,521667;-79,842500;1;
center valley;pa;us;40,529167;-75,393611;3;
glenshaw;pa;us;40,532778;-79,967778;1;
port royal;pa;us;40,533333;-77,385833;1;
clarksburg;pa;us;40,533611;-79,382222;1;
sewickley;pa;us;40,536389;-80,184722;3;
breinigsville;pa;us;40,536667;-75,631667;2;
mexico;pa;us;40,537500;-77,353611;1;
emmaus;pa;us;40,539444;-75,497222;2;
millersburg;pa;us;40,539444;-76,961111;1;
springdale;pa;us;40,540833;-79,784167;1;
cheswick;pa;us;40,541667;-79,799444;1;
homer city;pa;us;40,543333;-79,162500;2;
lower burrell;pa;us;40,553056;-79,757500;3;
hamburg;pa;us;40,555556;-75,982222;4;
springtown;pa;us;40,556389;-75,289722;1;
kintnersville;pa;us;40,556944;-75,180000;1;
allison park;pa;us;40,559444;-79,958889;5;
leetsdale;pa;us;40,563056;-80,208611;2;
upper black eddy;pa;us;40,565278;-75,100000;1;
west mifflin;pa;us;40,569444;-77,403056;1;
new kensington;pa;us;40,569722;-79,765000;6;
wiconisco;pa;us;40,573333;-76,691667;1;
hellertown;pa;us;40,579444;-75,341111;3;
apollo;pa;us;40,581389;-79,566667;6;
ambridge;pa;us;40,589167;-80,225278;2;
auburn;pa;us;40,598333;-76,093611;4;
lewistown;pa;us;40,599167;-77,571667;1;
tarentum;pa;us;40,601389;-79,760000;3;
vandergrift;pa;us;40,602778;-79,565000;1;
allentown;pa;us;40,608333;-75,490556;34;
russellton;pa;us;40,611389;-79,837222;4;
indiana;pa;us;40,621389;-79,152778;11;
natrona heights;pa;us;40,623333;-79,730000;4;
good spring;pa;us;40,624722;-76,485278;1;
deer lake;pa;us;40,625000;-76,060833;1;
bethlehem;pa;us;40,625833;-75,370833;11;
landingville;pa;us;40,626111;-76,123889;1;
wexford;pa;us;40,626389;-80,056111;4;
tremont;pa;us;40,628333;-76,387500;2;
gibsonia;pa;us;40,630000;-79,969722;4;
schuylkill haven;pa;us;40,630556;-76,171389;2;
hyde park;pa;us;40,632500;-79,590000;1;
manor;pa;us;40,632500;-78,983889;1;
patton;pa;us;40,633889;-78,650556;2;
orefield;pa;us;40,634722;-75,584722;1;
baden;pa;us;40,635000;-80,228333;1;
tipton;pa;us;40,635833;-78,296111;3;
aliquippa;pa;us;40,636667;-80,240278;2;
curtisville;pa;us;40,642222;-79,851111;1;
industry;pa;us;40,644444;-80,416389;1;
hegins;pa;us;40,651389;-76,498056;2;
warrendale;pa;us;40,653333;-80,079722;1;
orwigsburg;pa;us;40,654722;-76,101111;3;
northern cambria;pa;us;40,659167;-78,781944;1;
conway;pa;us;40,659722;-80,239444;1;
klingerstown;pa;us;40,660278;-76,689722;1;
hastings;pa;us;40,665000;-78,712500;1;
schnecksville;pa;us;40,667778;-75,607500;2;
clymer;pa;us;40,668056;-79,011944;1;
tyrone;pa;us;40,670556;-78,238889;1;
valencia;pa;us;40,674722;-79,989722;1;
creekside;pa;us;40,678889;-79,187778;1;
pottsville;pa;us;40,685556;-76,195833;5;
northampton;pa;us;40,686111;-75,497222;2;
monaca;pa;us;40,687222;-80,271667;2;
easton;pa;us;40,688333;-75,221111;17;
minersville;pa;us;40,690556;-76,262500;3;
phillipsburg;pa;us;40,693333;-80,282222;1;
beaver;pa;us;40,695278;-80,305000;7;
germansville;pa;us;40,701389;-75,707222;1;
rochester;pa;us;40,702222;-80,286667;1;
bridgewater;pa;us;40,705278;-80,301389;1;
saint clair;pa;us;40,720556;-76,191389;2;
st. clair;pa;us;40,720556;-76,191389;1;
bath;pa;us;40,725556;-75,394444;3;
new brighton;pa;us;40,730278;-80,310278;7;
pine grove mills;pa;us;40,733611;-77,885833;1;
nazareth;pa;us;40,740278;-75,310000;6;
slatington;pa;us;40,748333;-75,612222;4;
westover;pa;us;40,750278;-78,671111;1;
andreas;pa;us;40,751667;-75,792778;1;
beaver falls;pa;us;40,751944;-80,319444;6;
viola;pa;us;40,752222;-78,401389;1;
saxonburg;pa;us;40,753889;-79,810278;2;
cabot;pa;us;40,764722;-79,766667;2;
evans city;pa;us;40,769167;-80,063056;2;
ford city;pa;us;40,772222;-79,530000;6;
boalsburg;pa;us;40,775556;-77,792778;2;
ashland;pa;us;40,781667;-76,346111;1;
martins creek;pa;us;40,783333;-75,186667;1;
frackville;pa;us;40,783889;-76,230556;1;
ashfield;pa;us;40,784444;-75,713889;1;
middleburg;pa;us;40,785833;-77,047500;1;
ranshaw;pa;us;40,785833;-76,518333;1;
shamokin;pa;us;40,788889;-76,559167;2;
kulpmont;pa;us;40,793333;-76,472778;1;
state college;pa;us;40,793333;-77,860278;26;
zelienople;pa;us;40,794444;-80,136944;1;
mount carmel;pa;us;40,796944;-76,412222;2;
mt. carmel;pa;us;40,796944;-76,412222;1;
tamaqua;pa;us;40,797222;-75,969722;2;
glen hope;pa;us;40,798333;-78,500278;1;
selinsgrove;pa;us;40,798889;-76,862500;4;
port matilda;pa;us;40,799444;-78,054444;1;
harmony;pa;us;40,801389;-80,127500;1;
university park;pa;us;40,801944;-77,856667;1;
darlington;pa;us;40,809444;-80,422778;1;
fombell;pa;us;40,809444;-80,201944;1;
lemont;pa;us;40,810556;-77,818611;1;
mahanoy city;pa;us;40,812500;-76,141944;3;
kittanning;pa;us;40,816389;-79,522222;5;
shenandoah;pa;us;40,820278;-76,201111;2;
hometown;pa;us;40,823611;-75,980556;1;
houtzdale;pa;us;40,825000;-78,351389;1;
madera;pa;us;40,828333;-78,435278;1;
lehighton;pa;us;40,833611;-75,714167;6;
smithport;pa;us;40,835833;-78,876667;4;
centre hall;pa;us;40,847500;-77,686389;1;
osceola mills;pa;us;40,850000;-78,270833;1;
stonington;pa;us;40,851944;-76,671389;1;
butler;pa;us;40,861111;-79,895556;12;
ellwood city;pa;us;40,861667;-80,286667;6;
sunbury;pa;us;40,862500;-76,794722;4;
west sunbury;pa;us;40,862500;-76,794722;1;
elysburg;pa;us;40,864444;-76,552778;3;
nesquehoning;pa;us;40,864444;-75,811389;1;
pleasant gap;pa;us;40,868056;-77,746944;1;
jim thorpe;pa;us;40,875833;-75,732778;5;
dayton;pa;us;40,880278;-79,242222;2;
adrian;pa;us;40,884722;-79,538056;1;
millmont;pa;us;40,885833;-77,141111;1;
cowansville;pa;us;40,887778;-79,588611;1;
mt. chestnut;pa;us;40,887778;-79,980833;1;
wampum;pa;us;40,888056;-80,338333;1;
millheim;pa;us;40,890833;-77,476944;1;
northumberland;pa;us;40,891667;-76,797778;1;
saylorsburg;pa;us;40,895556;-75,323889;2;
philipsburg;pa;us;40,896389;-78,220833;7;
kresgeville;pa;us;40,896944;-75,503333;1;
zion grove;pa;us;40,902500;-76,208889;1;
prospect;pa;us;40,904444;-80,046667;1;
bellefonte;pa;us;40,913333;-77,778611;2;
mifflinburg;pa;us;40,917500;-77,048056;1;
brodheadsville;pa;us;40,924444;-75,394167;1;
beaver meadows;pa;us;40,928056;-75,915000;1;
boydstown;pa;us;40,937778;-79,846389;1;
effort;pa;us;40,939167;-75,435278;1;
punxsutawney;pa;us;40,943611;-78,971111;3;
chicora;pa;us;40,948056;-79,743056;1;
morrisdale;pa;us;40,948889;-78,225556;2;
catawissa;pa;us;40,951944;-76,460000;2;
riverside;pa;us;40,955278;-76,629167;1;
hazleton;pa;us;40,958333;-75,975000;1;
west hazleton;pa;us;40,958333;-75,975000;1;
danville;pa;us;40,963333;-76,613056;1;
lewisburg;pa;us;40,964444;-76,884722;9;
bessemer;pa;us;40,974722;-80,493889;1;
stroudsburg;pa;us;40,986667;-75,195000;10;
woodland;pa;us;40,998333;-78,341667;1;
east stroudsburg;pa;us;40,999444;-75,181667;4;
bloomsburg;pa;us;41,003611;-76,455278;6;
new castle;pa;us;41,003611;-80,347222;16;
bartonsville;pa;us;41,005000;-75,280000;1;
albrightsville;pa;us;41,014444;-75,601389;3;
edinburg;pa;us;41,014444;-80,436944;1;
lamar;pa;us;41,016111;-77,531389;1;
drums;pa;us;41,018056;-75,995278;4;
clearfield;pa;us;41,027222;-78,439444;4;
mifflinville;pa;us;41,032222;-76,308333;1;
new columbia;pa;us;41,040833;-76,867222;1;
rimersburg;pa;us;41,041389;-79,503333;2;
north washington;pa;us;41,047778;-79,813611;2;
sykesville;pa;us;41,050278;-78,822500;1;
berwick;pa;us;41,054444;-76,233611;1;
slippery rock;pa;us;41,063889;-80,056667;2;
scotrun;pa;us;41,065833;-75,320278;2;
shawville;pa;us;41,069167;-78,358333;1;
beech creek;pa;us;41,075833;-77,588889;1;
orangeville;pa;us;41,078056;-76,414722;1;
watsontown;pa;us;41,084444;-76,864167;1;
hilliards;pa;us;41,085833;-79,833611;1;
bushkill;pa;us;41,093333;-75,002222;6;
reynoldsville;pa;us;41,096944;-78,888889;1;
pocono lake;pa;us;41,105278;-75,476389;1;
mill hall;pa;us;41,107222;-77,484722;1;
sligo;pa;us;41,109167;-79,490278;1;
pocono summit;pa;us;41,111111;-75,386667;1;
millville;pa;us;41,120278;-76,530278;4;
karthaus;pa;us;41,120833;-78,114167;1;
mount pocono;pa;us;41,121944;-75,365000;1;
mt. pocono;pa;us;41,121944;-75,365000;4;
new wilmington;pa;us;41,122222;-80,333056;2;
lock haven;pa;us;41,136944;-77,447222;3;
grove city;pa;us;41,157778;-80,088889;11;
mcelhattan;pa;us;41,159722;-77,361667;1;
brookville;pa;us;41,161111;-79,083333;1;
montgomery;pa;us;41,170278;-76,877222;2;
glen lyon;pa;us;41,175000;-76,075000;2;
tobyhanna;pa;us;41,176944;-75,418333;2;
emlenton;pa;us;41,177222;-79,708056;2;
canadensis;pa;us;41,191944;-75,251667;1;
sugar notch;pa;us;41,196944;-75,928611;1;
jersey shore;pa;us;41,201944;-77,264722;2;
strattanville;pa;us;41,202222;-79,327778;1;
nanticoke;pa;us;41,205278;-76,005278;2;
hunlock creek;pa;us;41,205833;-76,066389;2;
penfield;pa;us;41,208333;-78,575833;1;
ashley;pa;us;41,210278;-75,896944;1;
farrell;pa;us;41,212222;-80,496944;2;
clarion;pa;us;41,214722;-79,385556;5;
dingmans ferry;pa;us;41,220000;-74,871667;4;
mercer;pa;us;41,226944;-80,240000;2;
skytop;pa;us;41,227778;-75,238611;1;
lee park;pa;us;41,231111;-75,915000;1;
south williamsport;pa;us;41,231944;-76,999444;2;
sharon;pa;us;41,233056;-80,493611;5;
hermitage;pa;us;41,233333;-80,448889;7;
plymouth;pa;us;41,240278;-75,945000;7;
hughesville;pa;us;41,241111;-76,724167;1;
williamsport;pa;us;41,241111;-77,001389;18;
larksville;pa;us;41,245000;-75,931111;2;
wilkes-barre;pa;us;41,245833;-75,881667;17;
montoursville;pa;us;41,254167;-76,920833;2;
sharpsville;pa;us;41,259167;-80,472222;4;
kingston;pa;us;41,261667;-75,897222;4;
fisher;pa;us;41,266389;-79,242778;1;
plains;pa;us;41,275278;-75,850556;7;
forty fort;pa;us;41,278889;-75,878611;1;
sweet valley;pa;us;41,282222;-76,145000;1;
yatesville;pa;us;41,303333;-75,786944;1;
newfoundland;pa;us;41,307222;-75,320278;1;
wyoming;pa;us;41,311667;-75,837778;3;
exeter;pa;us;41,320556;-75,819444;2;
milford;pa;us;41,322222;-74,802778;1;
pittston;pa;us;41,325833;-75,789722;1;
warrensville;pa;us;41,326389;-76,945833;2;
clarington;pa;us;41,332500;-79,123333;1;
snydersburg;pa;us;41,332778;-79,355833;1;
dallas;pa;us;41,336111;-75,963611;3;
moscow;pa;us;41,336667;-75,518889;1;
avoca;pa;us;41,339722;-75,736667;1;
sterling;pa;us;41,341111;-75,390278;1;
duryea;pa;us;41,343889;-75,738889;2;
moosic;pa;us;41,353333;-75,738611;1;
kersey;pa;us;41,362222;-78,596389;1;
matamoras;pa;us;41,368611;-74,700556;1;
old forge;pa;us;41,371111;-75,735278;1;
trout run;pa;us;41,386111;-77,057222;2;
franklin;pa;us;41,397778;-79,831667;5;
hamlin;pa;us;41,403611;-75,398889;1;
greenville;pa;us;41,404444;-80,391389;2;
scranton;pa;us;41,408889;-75,662778;11;
mount cobb;pa;us;41,413333;-75,493611;2;
dunmore;pa;us;41,419722;-75,632778;1;
ridgway;pa;us;41,420278;-78,728889;1;
noxen;pa;us;41,421389;-76,058889;2;
st. marys;pa;us;41,427778;-78,561111;3;
oil city;pa;us;41,433889;-79,706667;3;
throop;pa;us;41,451389;-75,612222;4;
lake ariel;pa;us;41,453889;-75,383056;4;
falls;pa;us;41,460556;-75,849167;1;
olyphant;pa;us;41,468333;-75,603333;3;
jessup;pa;us;41,468611;-75,562500;2;
dickson city;pa;us;41,471389;-75,608056;3;
hawley;pa;us;41,475833;-75,182500;1;
lackawaxen;pa;us;41,481944;-74,986389;3;
jamestown;pa;us;41,484722;-80,437778;2;
clarks summit;pa;us;41,488611;-75,708889;4;
johnsonburg;pa;us;41,490556;-78,675278;1;
clarks green;pa;us;41,492778;-75,700000;1;
tionesta;pa;us;41,495278;-79,456111;2;
adamsville;pa;us;41,511111;-80,370000;1;
emporium;pa;us;41,511389;-78,235556;1;
dushore;pa;us;41,524167;-76,401111;1;
jermyn;pa;us;41,530833;-75,545833;3;
colley;pa;us;41,534444;-76,286667;1;
tunkhannock;pa;us;41,538611;-75,946944;5;
mehoopany;pa;us;41,563333;-76,060833;1;
carbondale;pa;us;41,573611;-75,502222;4;
honesdale;pa;us;41,576667;-75,259167;5;
simpson;pa;us;41,591667;-75,485556;1;
fleetville;pa;us;41,598056;-75,715000;2;
new albany;pa;us;41,600000;-76,442222;2;
beach lake;pa;us;41,601667;-75,150278;1;
conneaut lake;pa;us;41,603333;-80,305556;3;
titusville;pa;us;41,626944;-79,673889;4;
meadville;pa;us;41,641389;-80,151667;9;
linesville;pa;us;41,656111;-80,424167;1;
canton;pa;us;41,656389;-76,853611;3;
wyalusing;pa;us;41,668056;-76,262222;1;
townville;pa;us;41,677778;-79,880000;2;
tidioute;pa;us;41,685000;-79,403333;1;
union dale;pa;us;41,716667;-75,492500;1;
granville summit;pa;us;41,717778;-76,779444;1;
saegertown;pa;us;41,718889;-80,147778;2;
galeton;pa;us;41,733056;-77,642222;1;
centerville;pa;us;41,736111;-79,763333;1;
covington;pa;us;41,744722;-77,077500;1;
wellsboro;pa;us;41,748611;-77,300833;3;
towanda;pa;us;41,767500;-76,443056;1;
hilltown;pa;us;41,770278;-75,178611;1;
coudersport;pa;us;41,774722;-78,020833;1;
westline;pa;us;41,775278;-78,772500;1;
troy;pa;us;41,785833;-76,788333;1;
springboro;pa;us;41,800556;-80,369167;1;
cambridge springs;pa;us;41,803611;-80,056667;1;
mansfield;pa;us;41,807222;-77,077778;3;
port allegany;pa;us;41,810833;-78,280000;3;
mckean;pa;us;41,818333;-78,557778;1;
poyntelle;pa;us;41,820556;-75,420278;1;
montrose;pa;us;41,833889;-75,877500;3;
jackson;pa;us;41,838056;-75,591111;1;
irvine;pa;us;41,839167;-79,268611;1;
warren;pa;us;41,843889;-79,145278;3;
lakewood;pa;us;41,851944;-75,381667;1;
equinunk;pa;us;41,855833;-75,224167;2;
rome;pa;us;41,858333;-76,341111;1;
edinboro;pa;us;41,874167;-80,131944;7;
little marsh;pa;us;41,876667;-77,401667;1;
albion;pa;us;41,890556;-80,366667;1;
union city;pa;us;41,899444;-79,845556;2;
corry;pa;us;41,920278;-79,640556;3;
russell;pa;us;41,941389;-79,135278;1;
waterford;pa;us;41,942778;-79,984722;2;
susquehanna;pa;us;41,943333;-75,600000;3;
bradford;pa;us;41,955833;-78,644167;4;
east springfield;pa;us;41,965000;-80,407500;6;
litchfield;pa;us;41,967500;-76,430556;2;
great bend;pa;us;41,971667;-75,743611;1;
sayre;pa;us;41,978889;-76,515833;2;
elkland;pa;us;41,986111;-77,311111;1;
little meadows;pa;us;41,990556;-76,131111;1;
wattsburg;pa;us;42,003611;-79,811111;1;
fairview;pa;us;42,031389;-80,255556;1;
erie;pa;us;42,129167;-80,085278;44;
north east;pa;us;42,215556;-79,834444;3;
arroyo;pr;us;17,967778;-66,061667;1;
guanica;pr;us;17,973611;-66,908333;1;
ponce;pr;us;18,013056;-66,614444;1;
lajas ;pr;us;18,051944;-67,059722;1;
barranquitas;pr;us;18,188611;-66,306667;1;
san lorenzo;pr;us;18,191389;-65,961389;2;
mayaguez;pr;us;18,203056;-67,140000;1;
juncos;pr;us;18,229444;-65,921389;1;
utuado;pr;us;18,267500;-66,700833;1;
lares;pr;us;18,296667;-66,877500;1;
rincon;pr;us;18,342222;-67,250278;1;
trujillo alto;pr;us;18,356667;-66,007778;1;
canovanas;pr;us;18,381111;-65,901667;1;
rio grande;pr;us;18,382222;-65,831667;2;
moca;pr;us;18,396667;-67,113611;1;
puerto nuevo;pr;us;18,413611;-66,082222;1;
vega alta;pr;us;18,414167;-66,331667;1;
vega baja;pr;us;18,446389;-66,388056;1;
san juan;pr;us;18,468333;-66,106111;2;
arecibo;pr;us;18,474444;-66,716111;1;
isabela ;pr;us;18,502778;-67,024722;1;
weekapaug;ri;us;41,330833;-71,755556;1;
westerly;ri;us;41,377500;-71,827778;5;
charlestown;ri;us;41,383056;-71,642222;6;
ashaway;ri;us;41,423333;-71,786111;1;
wakefield;ri;us;41,437222;-71,501944;9;
narragansett;ri;us;41,450000;-71,450000;7;
hopkinton;ri;us;41,461111;-71,778056;1;
kingston;ri;us;41,480278;-71,523056;2;
newport;ri;us;41,490000;-71,313333;9;
jamestown;ri;us;41,496944;-71,367778;3;
hope valley;ri;us;41,507500;-71,716667;1;
little compton;ri;us;41,510000;-71,171667;2;
middletown;ri;us;41,545556;-71,291944;2;
north kingstown;ri;us;41,550000;-71,466667;10;
exeter;ri;us;41,577500;-71,538056;3;
portsmouth;ri;us;41,602222;-71,250833;4;
tiverton;ri;us;41,625833;-71,213889;2;
east greenwich;ri;us;41,660278;-71,456389;2;
bristol;ri;us;41,676944;-71,266667;2;
coventry;ri;us;41,700000;-71,683333;15;
warwick;ri;us;41,700000;-71,416667;22;
west warwick;ri;us;41,700000;-71,416667;6;
warren;ri;us;41,730278;-71,283056;1;
barrington;ri;us;41,740556;-71,309167;1;
riverside;ri;us;41,767222;-71,365278;4;
cranston;ri;us;41,779722;-71,437778;23;
east providence;ri;us;41,813611;-71,370556;5;
providence;ri;us;41,823889;-71,413333;24;
north scituate;ri;us;41,831667;-71,587778;1;
rumford;ri;us;41,845278;-71,352500;1;
north providence;ri;us;41,850000;-71,466667;5;
greenville;ri;us;41,871111;-71,552500;3;
pawtucket;ri;us;41,878611;-71,383056;14;
smithfield;ri;us;41,921944;-71,550000;4;
pascoag;ri;us;41,955556;-71,702778;1;
harrisville;ri;us;41,965556;-71,675000;1;
cumberland;ri;us;41,966667;-71,433333;4;
north smithfield;ri;us;41,966667;-71,550000;3;
manville;ri;us;41,969722;-71,474167;1;
woonsocket;ri;us;42,002778;-71,515278;8;
hilton head island;sc;us;32,216111;-80,752778;2;
beaufort;sc;us;32,431389;-80,670000;5;
edisto beach;sc;us;32,479167;-80,335000;1;
ridgeland;sc;us;32,480556;-80,980556;2;
seabrook island;sc;us;32,576944;-80,170833;1;
kiawah island;sc;us;32,608056;-80,085000;3;
folly beach;sc;us;32,655000;-79,940556;6;
grays;sc;us;32,673611;-81,020556;2;
early branch;sc;us;32,745556;-80,928056;1;
estill;sc;us;32,754722;-81,242222;1;
ravenel;sc;us;32,763056;-80,250278;1;
sullivans island;sc;us;32,763056;-79,836944;2;
charleston;sc;us;32,776389;-79,931111;40;
isle of palms;sc;us;32,786667;-79,795000;13;
johns island;sc;us;32,792222;-80,108333;3;
mount pleasant;sc;us;32,793889;-79,862778;12;
mt. pleasant;sc;us;32,793889;-79,862778;10;
varnville;sc;us;32,850278;-81,079444;1;
north charleston;sc;us;32,854444;-79,975000;8;
sniders crossroads;sc;us;32,888889;-80,853333;1;
walterboro;sc;us;32,905000;-80,666944;3;
hanahan;sc;us;32,918333;-80,022222;1;
goose creek;sc;us;32,980833;-80,032778;11;
ladson;sc;us;32,985556;-80,110000;7;
summerville;sc;us;33,018333;-80,175833;22;
lodge;sc;us;33,067778;-80,953889;1;
mcclellanville;sc;us;33,088056;-79,461389;1;
smoaks;sc;us;33,089444;-80,814167;1;
huger;sc;us;33,096389;-79,803611;1;
dorchester;sc;us;33,139722;-80,394444;1;
st. george;sc;us;33,185833;-80,575833;3;
moncks corner;sc;us;33,195833;-80,013333;13;
reevesville;sc;us;33,205556;-80,648056;1;
